"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","CPI","TOT","AGRWTH","M","1963-07",12.82051,
"ISL","CPI","TOT","AGRWTH","M","1963-08",10.83333,
"ISL","CPI","TOT","AGRWTH","M","1963-09",13.11475,
"ISL","CPI","TOT","AGRWTH","M","1963-10",15.2,
"ISL","CPI","TOT","AGRWTH","M","1963-11",16.8,
"ISL","CPI","TOT","AGRWTH","M","1963-12",15.87302,
"ISL","CPI","TOT","AGRWTH","M","1964-01",16.40625,
"ISL","CPI","TOT","AGRWTH","M","1964-02",19.53125,
"ISL","CPI","TOT","AGRWTH","M","1964-03",22.48062,
"ISL","CPI","TOT","AGRWTH","M","1964-04",23.84615,
"ISL","CPI","TOT","AGRWTH","M","1964-05",24.42748,
"ISL","CPI","TOT","AGRWTH","M","1964-06",24.42748,
"ISL","CPI","TOT","AGRWTH","M","1964-07",23.48485,
"ISL","CPI","TOT","AGRWTH","M","1964-08",22.55639,
"ISL","CPI","TOT","AGRWTH","M","1964-09",18.11594,
"ISL","CPI","TOT","AGRWTH","M","1964-10",13.19444,
"ISL","CPI","TOT","AGRWTH","M","1964-11",11.64384,
"ISL","CPI","TOT","AGRWTH","M","1964-12",13.0137,
"ISL","CPI","TOT","AGRWTH","M","1965-01",12.08054,
"ISL","CPI","TOT","AGRWTH","M","1965-02",9.803922,
"ISL","CPI","TOT","AGRWTH","M","1965-03",6.329114,
"ISL","CPI","TOT","AGRWTH","M","1965-04",4.968944,
"ISL","CPI","TOT","AGRWTH","M","1965-05",4.907976,
"ISL","CPI","TOT","AGRWTH","M","1965-06",4.907976,
"ISL","CPI","TOT","AGRWTH","M","1965-07",4.907976,
"ISL","CPI","TOT","AGRWTH","M","1965-08",5.521472,
"ISL","CPI","TOT","AGRWTH","M","1965-09",6.748466,
"ISL","CPI","TOT","AGRWTH","M","1965-10",8.588957,
"ISL","CPI","TOT","AGRWTH","M","1965-11",10.42945,
"ISL","CPI","TOT","AGRWTH","M","1965-12",9.090909,
"ISL","CPI","TOT","AGRWTH","M","1966-01",8.982036,
"ISL","CPI","TOT","AGRWTH","M","1966-02",8.928572,
"ISL","CPI","TOT","AGRWTH","M","1966-03",9.523809,
"ISL","CPI","TOT","AGRWTH","M","1966-04",9.467456,
"ISL","CPI","TOT","AGRWTH","M","1966-05",11.69591,
"ISL","CPI","TOT","AGRWTH","M","1966-06",11.69591,
"ISL","CPI","TOT","AGRWTH","M","1966-07",12.2807,
"ISL","CPI","TOT","AGRWTH","M","1966-08",13.37209,
"ISL","CPI","TOT","AGRWTH","M","1966-09",13.7931,
"ISL","CPI","TOT","AGRWTH","M","1966-10",11.86441,
"ISL","CPI","TOT","AGRWTH","M","1966-11",8.333333,
"ISL","CPI","TOT","AGRWTH","M","1966-12",8.333333,
"ISL","CPI","TOT","AGRWTH","M","1967-01",7.142857,
"ISL","CPI","TOT","AGRWTH","M","1967-02",6.557377,
"ISL","CPI","TOT","AGRWTH","M","1967-03",5.978261,
"ISL","CPI","TOT","AGRWTH","M","1967-04",5.405406,
"ISL","CPI","TOT","AGRWTH","M","1967-05",2.094241,
"ISL","CPI","TOT","AGRWTH","M","1967-06",2.094241,
"ISL","CPI","TOT","AGRWTH","M","1967-07",1.5625,
"ISL","CPI","TOT","AGRWTH","M","1967-08",0,
"ISL","CPI","TOT","AGRWTH","M","1967-09",-1.515152,
"ISL","CPI","TOT","AGRWTH","M","1967-10",-1.515152,
"ISL","CPI","TOT","AGRWTH","M","1967-11",5.641026,
"ISL","CPI","TOT","AGRWTH","M","1967-12",7.179487,
"ISL","CPI","TOT","AGRWTH","M","1968-01",11.00513,
"ISL","CPI","TOT","AGRWTH","M","1968-02",12.11518,
"ISL","CPI","TOT","AGRWTH","M","1968-03",14.33528,
"ISL","CPI","TOT","AGRWTH","M","1968-04",14.33528,
"ISL","CPI","TOT","AGRWTH","M","1968-05",14.33528,
"ISL","CPI","TOT","AGRWTH","M","1968-06",15.44533,
"ISL","CPI","TOT","AGRWTH","M","1968-07",15.44533,
"ISL","CPI","TOT","AGRWTH","M","1968-08",16.55538,
"ISL","CPI","TOT","AGRWTH","M","1968-09",16.55538,
"ISL","CPI","TOT","AGRWTH","M","1968-10",19.88554,
"ISL","CPI","TOT","AGRWTH","M","1968-11",14.53466,
"ISL","CPI","TOT","AGRWTH","M","1968-12",18.06909,
"ISL","CPI","TOT","AGRWTH","M","1969-01",19,
"ISL","CPI","TOT","AGRWTH","M","1969-02",19.80198,
"ISL","CPI","TOT","AGRWTH","M","1969-03",18.4466,
"ISL","CPI","TOT","AGRWTH","M","1969-04",19.41748,
"ISL","CPI","TOT","AGRWTH","M","1969-05",21.35922,
"ISL","CPI","TOT","AGRWTH","M","1969-06",23.07692,
"ISL","CPI","TOT","AGRWTH","M","1969-07",25,
"ISL","CPI","TOT","AGRWTH","M","1969-08",24.76191,
"ISL","CPI","TOT","AGRWTH","M","1969-09",25.71428,
"ISL","CPI","TOT","AGRWTH","M","1969-10",23.14815,
"ISL","CPI","TOT","AGRWTH","M","1969-11",22.93578,
"ISL","CPI","TOT","AGRWTH","M","1969-12",18.42105,
"ISL","CPI","TOT","AGRWTH","M","1970-01",13.44538,
"ISL","CPI","TOT","AGRWTH","M","1970-02",13.22314,
"ISL","CPI","TOT","AGRWTH","M","1970-03",13.93443,
"ISL","CPI","TOT","AGRWTH","M","1970-04",14.63415,
"ISL","CPI","TOT","AGRWTH","M","1970-05",12.8,
"ISL","CPI","TOT","AGRWTH","M","1970-06",11.71875,
"ISL","CPI","TOT","AGRWTH","M","1970-07",11.53846,
"ISL","CPI","TOT","AGRWTH","M","1970-08",12.21374,
"ISL","CPI","TOT","AGRWTH","M","1970-09",14.39394,
"ISL","CPI","TOT","AGRWTH","M","1970-10",15.78947,
"ISL","CPI","TOT","AGRWTH","M","1970-11",14.92537,
"ISL","CPI","TOT","AGRWTH","M","1970-12",11.85185,
"ISL","CPI","TOT","AGRWTH","M","1971-01",13.33333,
"ISL","CPI","TOT","AGRWTH","M","1971-02",11.67883,
"ISL","CPI","TOT","AGRWTH","M","1971-03",10.79137,
"ISL","CPI","TOT","AGRWTH","M","1971-04",9.219858,
"ISL","CPI","TOT","AGRWTH","M","1971-05",9.929078,
"ISL","CPI","TOT","AGRWTH","M","1971-06",8.391608,
"ISL","CPI","TOT","AGRWTH","M","1971-07",6.896552,
"ISL","CPI","TOT","AGRWTH","M","1971-08",4.761905,
"ISL","CPI","TOT","AGRWTH","M","1971-09",1.986755,
"ISL","CPI","TOT","AGRWTH","M","1971-10",0.6493506,
"ISL","CPI","TOT","AGRWTH","M","1971-11",1.298701,
"ISL","CPI","TOT","AGRWTH","M","1971-12",3.97351,
"ISL","CPI","TOT","AGRWTH","M","1972-01",1.30719,
"ISL","CPI","TOT","AGRWTH","M","1972-02",2.614379,
"ISL","CPI","TOT","AGRWTH","M","1972-03",5.194805,
"ISL","CPI","TOT","AGRWTH","M","1972-04",8.441559,
"ISL","CPI","TOT","AGRWTH","M","1972-05",9.67742,
"ISL","CPI","TOT","AGRWTH","M","1972-06",12.25806,
"ISL","CPI","TOT","AGRWTH","M","1972-07",12.25806,
"ISL","CPI","TOT","AGRWTH","M","1972-08",13.63636,
"ISL","CPI","TOT","AGRWTH","M","1972-09",14.28571,
"ISL","CPI","TOT","AGRWTH","M","1972-10",13.54839,
"ISL","CPI","TOT","AGRWTH","M","1972-11",12.82051,
"ISL","CPI","TOT","AGRWTH","M","1972-12",11.46497,
"ISL","CPI","TOT","AGRWTH","M","1973-01",14.19355,
"ISL","CPI","TOT","AGRWTH","M","1973-02",16.56051,
"ISL","CPI","TOT","AGRWTH","M","1973-03",19.1358,
"ISL","CPI","TOT","AGRWTH","M","1973-04",19.76048,
"ISL","CPI","TOT","AGRWTH","M","1973-05",18.23529,
"ISL","CPI","TOT","AGRWTH","M","1973-06",17.81609,
"ISL","CPI","TOT","AGRWTH","M","1973-07",18.96552,
"ISL","CPI","TOT","AGRWTH","M","1973-08",20,
"ISL","CPI","TOT","AGRWTH","M","1973-09",21.02273,
"ISL","CPI","TOT","AGRWTH","M","1973-10",27.27273,
"ISL","CPI","TOT","AGRWTH","M","1973-11",28.40909,
"ISL","CPI","TOT","AGRWTH","M","1973-12",33.14286,
"ISL","CPI","TOT","AGRWTH","M","1974-01",35.02825,
"ISL","CPI","TOT","AGRWTH","M","1974-02",32.24044,
"ISL","CPI","TOT","AGRWTH","M","1974-03",35.7513,
"ISL","CPI","TOT","AGRWTH","M","1974-04",40.5,
"ISL","CPI","TOT","AGRWTH","M","1974-05",43.78109,
"ISL","CPI","TOT","AGRWTH","M","1974-06",38.04878,
"ISL","CPI","TOT","AGRWTH","M","1974-07",40.57971,
"ISL","CPI","TOT","AGRWTH","M","1974-08",41.42857,
"ISL","CPI","TOT","AGRWTH","M","1974-09",44.60094,
"ISL","CPI","TOT","AGRWTH","M","1974-10",49.55357,
"ISL","CPI","TOT","AGRWTH","M","1974-11",51.32743,
"ISL","CPI","TOT","AGRWTH","M","1974-12",51.93133,
"ISL","CPI","TOT","AGRWTH","M","1975-01",50.20921,
"ISL","CPI","TOT","AGRWTH","M","1975-02",53.71901,
"ISL","CPI","TOT","AGRWTH","M","1975-03",52.67176,
"ISL","CPI","TOT","AGRWTH","M","1975-04",48.75445,
"ISL","CPI","TOT","AGRWTH","M","1975-05",47.40485,
"ISL","CPI","TOT","AGRWTH","M","1975-06",54.77032,
"ISL","CPI","TOT","AGRWTH","M","1975-07",53.95189,
"ISL","CPI","TOT","AGRWTH","M","1975-08",54.54546,
"ISL","CPI","TOT","AGRWTH","M","1975-09",52.92208,
"ISL","CPI","TOT","AGRWTH","M","1975-10",44.47761,
"ISL","CPI","TOT","AGRWTH","M","1975-11",43.56725,
"ISL","CPI","TOT","AGRWTH","M","1975-12",40.113,
"ISL","CPI","TOT","AGRWTH","M","1976-01",40.11142,
"ISL","CPI","TOT","AGRWTH","M","1976-02",35.21505,
"ISL","CPI","TOT","AGRWTH","M","1976-03",25.75,
"ISL","CPI","TOT","AGRWTH","M","1976-04",35.37679,
"ISL","CPI","TOT","AGRWTH","M","1976-05",32.83451,
"ISL","CPI","TOT","AGRWTH","M","1976-06",29.19521,
"ISL","CPI","TOT","AGRWTH","M","1976-07",33.32868,
"ISL","CPI","TOT","AGRWTH","M","1976-08",30.13344,
"ISL","CPI","TOT","AGRWTH","M","1976-09",33.49257,
"ISL","CPI","TOT","AGRWTH","M","1976-10",29.90702,
"ISL","CPI","TOT","AGRWTH","M","1976-11",28.05499,
"ISL","CPI","TOT","AGRWTH","M","1976-12",33.10232,
"ISL","CPI","TOT","AGRWTH","M","1977-01",31.25,
"ISL","CPI","TOT","AGRWTH","M","1977-02",37.5,
"ISL","CPI","TOT","AGRWTH","M","1977-03",37.5,
"ISL","CPI","TOT","AGRWTH","M","1977-04",27.77778,
"ISL","CPI","TOT","AGRWTH","M","1977-05",27.77778,
"ISL","CPI","TOT","AGRWTH","M","1977-06",27.77778,
"ISL","CPI","TOT","AGRWTH","M","1977-07",26.31579,
"ISL","CPI","TOT","AGRWTH","M","1977-08",26.31579,
"ISL","CPI","TOT","AGRWTH","M","1977-09",25,
"ISL","CPI","TOT","AGRWTH","M","1977-10",30,
"ISL","CPI","TOT","AGRWTH","M","1977-11",35,
"ISL","CPI","TOT","AGRWTH","M","1977-12",33.33333,
"ISL","CPI","TOT","AGRWTH","M","1978-01",38.09524,
"ISL","CPI","TOT","AGRWTH","M","1978-02",36.36364,
"ISL","CPI","TOT","AGRWTH","M","1978-03",40.90909,
"ISL","CPI","TOT","AGRWTH","M","1978-04",39.13044,
"ISL","CPI","TOT","AGRWTH","M","1978-05",43.47826,
"ISL","CPI","TOT","AGRWTH","M","1978-06",47.82609,
"ISL","CPI","TOT","AGRWTH","M","1978-07",45.83333,
"ISL","CPI","TOT","AGRWTH","M","1978-08",54.16667,
"ISL","CPI","TOT","AGRWTH","M","1978-09",48,
"ISL","CPI","TOT","AGRWTH","M","1978-10",46.15385,
"ISL","CPI","TOT","AGRWTH","M","1978-11",44.44444,
"ISL","CPI","TOT","AGRWTH","M","1978-12",39.28571,
"ISL","CPI","TOT","AGRWTH","M","1979-01",37.93103,
"ISL","CPI","TOT","AGRWTH","M","1979-02",36.66667,
"ISL","CPI","TOT","AGRWTH","M","1979-03",35.48387,
"ISL","CPI","TOT","AGRWTH","M","1979-04",37.5,
"ISL","CPI","TOT","AGRWTH","M","1979-05",39.39394,
"ISL","CPI","TOT","AGRWTH","M","1979-06",41.17647,
"ISL","CPI","TOT","AGRWTH","M","1979-07",45.71429,
"ISL","CPI","TOT","AGRWTH","M","1979-08",40.54054,
"ISL","CPI","TOT","AGRWTH","M","1979-09",45.94595,
"ISL","CPI","TOT","AGRWTH","M","1979-10",52.63158,
"ISL","CPI","TOT","AGRWTH","M","1979-11",56.41026,
"ISL","CPI","TOT","AGRWTH","M","1979-12",56.41026,
"ISL","CPI","TOT","AGRWTH","M","1980-01",60,
"ISL","CPI","TOT","AGRWTH","M","1980-02",60.97561,
"ISL","CPI","TOT","AGRWTH","M","1980-03",61.90476,
"ISL","CPI","TOT","AGRWTH","M","1980-04",63.63636,
"ISL","CPI","TOT","AGRWTH","M","1980-05",63.04348,
"ISL","CPI","TOT","AGRWTH","M","1980-06",62.5,
"ISL","CPI","TOT","AGRWTH","M","1980-07",56.86274,
"ISL","CPI","TOT","AGRWTH","M","1980-08",57.69231,
"ISL","CPI","TOT","AGRWTH","M","1980-09",61.11111,
"ISL","CPI","TOT","AGRWTH","M","1980-10",55.17241,
"ISL","CPI","TOT","AGRWTH","M","1980-11",49.18033,
"ISL","CPI","TOT","AGRWTH","M","1980-12",55.73771,
"ISL","CPI","TOT","AGRWTH","M","1981-01",60.9375,
"ISL","CPI","TOT","AGRWTH","M","1981-02",57.57576,
"ISL","CPI","TOT","AGRWTH","M","1981-03",57.35294,
"ISL","CPI","TOT","AGRWTH","M","1981-04",55.55556,
"ISL","CPI","TOT","AGRWTH","M","1981-05",50.66667,
"ISL","CPI","TOT","AGRWTH","M","1981-06",52.5641,
"ISL","CPI","TOT","AGRWTH","M","1981-07",52.5,
"ISL","CPI","TOT","AGRWTH","M","1981-08",50,
"ISL","CPI","TOT","AGRWTH","M","1981-09",47.12644,
"ISL","CPI","TOT","AGRWTH","M","1981-10",45.55556,
"ISL","CPI","TOT","AGRWTH","M","1981-11",48.35165,
"ISL","CPI","TOT","AGRWTH","M","1981-12",49.47368,
"ISL","CPI","TOT","AGRWTH","M","1982-01",40.7767,
"ISL","CPI","TOT","AGRWTH","M","1982-02",42.30769,
"ISL","CPI","TOT","AGRWTH","M","1982-03",45.79439,
"ISL","CPI","TOT","AGRWTH","M","1982-04",45.53571,
"ISL","CPI","TOT","AGRWTH","M","1982-05",45.13274,
"ISL","CPI","TOT","AGRWTH","M","1982-06",45.37815,
"ISL","CPI","TOT","AGRWTH","M","1982-07",45.90164,
"ISL","CPI","TOT","AGRWTH","M","1982-08",49.59349,
"ISL","CPI","TOT","AGRWTH","M","1982-09",55.46875,
"ISL","CPI","TOT","AGRWTH","M","1982-10",58.77863,
"ISL","CPI","TOT","AGRWTH","M","1982-11",60,
"ISL","CPI","TOT","AGRWTH","M","1982-12",60.56338,
"ISL","CPI","TOT","AGRWTH","M","1983-01",63.44828,
"ISL","CPI","TOT","AGRWTH","M","1983-02",67.56757,
"ISL","CPI","TOT","AGRWTH","M","1983-03",75.64103,
"ISL","CPI","TOT","AGRWTH","M","1983-04",79.7546,
"ISL","CPI","TOT","AGRWTH","M","1983-05",87.19512,
"ISL","CPI","TOT","AGRWTH","M","1983-06",94.21965,
"ISL","CPI","TOT","AGRWTH","M","1983-07",96.06741,
"ISL","CPI","TOT","AGRWTH","M","1983-08",102.1739,
"ISL","CPI","TOT","AGRWTH","M","1983-09",88.44221,
"ISL","CPI","TOT","AGRWTH","M","1983-10",86.05769,
"ISL","CPI","TOT","AGRWTH","M","1983-11",83.7963,
"ISL","CPI","TOT","AGRWTH","M","1983-12",76.31579,
"ISL","CPI","TOT","AGRWTH","M","1984-01",70.88608,
"ISL","CPI","TOT","AGRWTH","M","1984-02",64.51613,
"ISL","CPI","TOT","AGRWTH","M","1984-03",50.36496,
"ISL","CPI","TOT","AGRWTH","M","1984-04",42.66212,
"ISL","CPI","TOT","AGRWTH","M","1984-05",37.45928,
"ISL","CPI","TOT","AGRWTH","M","1984-06",28.57143,
"ISL","CPI","TOT","AGRWTH","M","1984-07",24.92837,
"ISL","CPI","TOT","AGRWTH","M","1984-08",18.8172,
"ISL","CPI","TOT","AGRWTH","M","1984-09",18.66667,
"ISL","CPI","TOT","AGRWTH","M","1984-10",16.27907,
"ISL","CPI","TOT","AGRWTH","M","1984-11",14.86146,
"ISL","CPI","TOT","AGRWTH","M","1984-12",18.90547,
"ISL","CPI","TOT","AGRWTH","M","1985-01",23.20988,
"ISL","CPI","TOT","AGRWTH","M","1985-02",26.47059,
"ISL","CPI","TOT","AGRWTH","M","1985-03",28.64078,
"ISL","CPI","TOT","AGRWTH","M","1985-04",28.94737,
"ISL","CPI","TOT","AGRWTH","M","1985-05",30.33175,
"ISL","CPI","TOT","AGRWTH","M","1985-06",29.62963,
"ISL","CPI","TOT","AGRWTH","M","1985-07",31.65138,
"ISL","CPI","TOT","AGRWTH","M","1985-08",33.71041,
"ISL","CPI","TOT","AGRWTH","M","1985-09",36.17978,
"ISL","CPI","TOT","AGRWTH","M","1985-10",37.77778,
"ISL","CPI","TOT","AGRWTH","M","1985-11",39.03509,
"ISL","CPI","TOT","AGRWTH","M","1985-12",35.98326,
"ISL","CPI","TOT","AGRWTH","M","1986-01",34.06814,
"ISL","CPI","TOT","AGRWTH","M","1986-02",32.55814,
"ISL","CPI","TOT","AGRWTH","M","1986-03",27.16981,
"ISL","CPI","TOT","AGRWTH","M","1986-04",25.7885,
"ISL","CPI","TOT","AGRWTH","M","1986-05",25.45455,
"ISL","CPI","TOT","AGRWTH","M","1986-06",23.92857,
"ISL","CPI","TOT","AGRWTH","M","1986-07",21.42857,
"ISL","CPI","TOT","AGRWTH","M","1986-08",19.28934,
"ISL","CPI","TOT","AGRWTH","M","1986-09",17.65676,
"ISL","CPI","TOT","AGRWTH","M","1986-10",15.48387,
"ISL","CPI","TOT","AGRWTH","M","1986-11",15.29968,
"ISL","CPI","TOT","AGRWTH","M","1986-12",13.53846,
"ISL","CPI","TOT","AGRWTH","M","1987-01",12.85501,
"ISL","CPI","TOT","AGRWTH","M","1987-02",11.9883,
"ISL","CPI","TOT","AGRWTH","M","1987-03",15.43027,
"ISL","CPI","TOT","AGRWTH","M","1987-04",16.22419,
"ISL","CPI","TOT","AGRWTH","M","1987-05",15.65217,
"ISL","CPI","TOT","AGRWTH","M","1987-06",17.29107,
"ISL","CPI","TOT","AGRWTH","M","1987-07",18.79483,
"ISL","CPI","TOT","AGRWTH","M","1987-08",20.42553,
"ISL","CPI","TOT","AGRWTH","M","1987-09",20.33661,
"ISL","CPI","TOT","AGRWTH","M","1987-10",21.78771,
"ISL","CPI","TOT","AGRWTH","M","1987-11",23.11901,
"ISL","CPI","TOT","AGRWTH","M","1987-12",24.39024,
"ISL","CPI","TOT","AGRWTH","M","1988-01",26.09271,
"ISL","CPI","TOT","AGRWTH","M","1988-02",25.32637,
"ISL","CPI","TOT","AGRWTH","M","1988-03",24.55013,
"ISL","CPI","TOT","AGRWTH","M","1988-04",24.74619,
"ISL","CPI","TOT","AGRWTH","M","1988-05",25.31328,
"ISL","CPI","TOT","AGRWTH","M","1988-06",27.02703,
"ISL","CPI","TOT","AGRWTH","M","1988-07",29.22705,
"ISL","CPI","TOT","AGRWTH","M","1988-08",28.73969,
"ISL","CPI","TOT","AGRWTH","M","1988-09",28.20513,
"ISL","CPI","TOT","AGRWTH","M","1988-10",26.6055,
"ISL","CPI","TOT","AGRWTH","M","1988-11",22.77778,
"ISL","CPI","TOT","AGRWTH","M","1988-12",20.58824,
"ISL","CPI","TOT","AGRWTH","M","1989-01",18.27731,
"ISL","CPI","TOT","AGRWTH","M","1989-02",18.95833,
"ISL","CPI","TOT","AGRWTH","M","1989-03",21.15583,
"ISL","CPI","TOT","AGRWTH","M","1989-04",21.97355,
"ISL","CPI","TOT","AGRWTH","M","1989-05",22.3,
"ISL","CPI","TOT","AGRWTH","M","1989-06",21.76015,
"ISL","CPI","TOT","AGRWTH","M","1989-07",18.50467,
"ISL","CPI","TOT","AGRWTH","M","1989-08",17.56633,
"ISL","CPI","TOT","AGRWTH","M","1989-09",19.18182,
"ISL","CPI","TOT","AGRWTH","M","1989-10",21.10507,
"ISL","CPI","TOT","AGRWTH","M","1989-11",22.80543,
"ISL","CPI","TOT","AGRWTH","M","1989-12",25.20325,
"ISL","CPI","TOT","AGRWTH","M","1990-01",23.71226,
"ISL","CPI","TOT","AGRWTH","M","1990-02",23.90543,
"ISL","CPI","TOT","AGRWTH","M","1990-03",21.55025,
"ISL","CPI","TOT","AGRWTH","M","1990-04",19.34946,
"ISL","CPI","TOT","AGRWTH","M","1990-05",18.07032,
"ISL","CPI","TOT","AGRWTH","M","1990-06",15.48848,
"ISL","CPI","TOT","AGRWTH","M","1990-07",15.45741,
"ISL","CPI","TOT","AGRWTH","M","1990-08",14.24125,
"ISL","CPI","TOT","AGRWTH","M","1990-09",11.97559,
"ISL","CPI","TOT","AGRWTH","M","1990-10",10.09723,
"ISL","CPI","TOT","AGRWTH","M","1990-11",9.211496,
"ISL","CPI","TOT","AGRWTH","M","1990-12",7.215007,
"ISL","CPI","TOT","AGRWTH","M","1991-01",7.322326,
"ISL","CPI","TOT","AGRWTH","M","1991-02",6.007067,
"ISL","CPI","TOT","AGRWTH","M","1991-03",5.325859,
"ISL","CPI","TOT","AGRWTH","M","1991-04",5.520615,
"ISL","CPI","TOT","AGRWTH","M","1991-05",5.817174,
"ISL","CPI","TOT","AGRWTH","M","1991-06",6.5337,
"ISL","CPI","TOT","AGRWTH","M","1991-07",6.557377,
"ISL","CPI","TOT","AGRWTH","M","1991-08",7.084469,
"ISL","CPI","TOT","AGRWTH","M","1991-09",7.697548,
"ISL","CPI","TOT","AGRWTH","M","1991-10",8.220109,
"ISL","CPI","TOT","AGRWTH","M","1991-11",7.962213,
